title,description,url,text_clean
The Indian girl killed for wearing jeans,Neha Paswan was allegedly beaten to death by relatives who disagreed with her choice of clothes.,https://www.bbc.co.uk/news/world-asia-india-57968350,"['indian', 'girl', 'killed', 'wearing', 'paswan', 'allegedly', 'beaten', 'death', 'relatives', 'disagreed', 'choice', 'clothes']"
Kenyans sue the British army over fire at wildlife sanctuary,"Some 1,000 people are going to court after a fire destroyed 12,000 acres of land at a wildlife sanctuary.",https://www.bbc.co.uk/news/world-africa-57486433,"['kenyans', 'sue', 'british', 'army', 'fire', 'wildlife', 'people', 'going', 'court', 'fire', 'destroyed', 'acres', 'land', 'wildlife', 'sanctuary']"
The Papers: 'Pure gold' at Olympics and tags for burglars plan,"The papers cover the UK's gold medals in Tokyo and government plans for a ""crackdown"" on crime.",https://www.bbc.co.uk/news/blogs-the-papers-57978946,"['papers', 'gold', 'olympics', 'tags', 'burglars', 'papers', 'cover', 'uk', 'gold', 'medals', 'tokyo', 'government', 'plans', 'crackdown', 'crime']"
2021/07/26 23:00 GMT,The latest five minute news bulletin from BBC World Service.,https://www.bbc.co.uk/programmes/w172xzjn7hn1fb0,"['latest', 'five', 'minute', 'news', 'bulletin', 'bbc', 'world', 'service']"
Mapping the advance of the Taliban in Afghanistan,Maps of Afghanistan showing who controls districts in fighting between the government and Taliban.,https://www.bbc.co.uk/news/world-asia-57933979,"['mapping', 'advance', 'taliban', 'afghanistan', 'showing', 'controls', 'districts', 'fighting', 'government', 'taliban']"
Can better tech make video meetings less excruciating?,Technology firms are scrambling to add new features but will video calls improve.,https://www.bbc.co.uk/news/business-57720504,"['better', 'tech', 'make', 'video', 'meetings', 'less', 'excruciating', 'firms', 'scrambling', 'add', 'new', 'features', 'video', 'calls', 'improve']"
UK house prices at new high as buyers seek more space,"Strong demand for houses will last into 2022 as buyers react to the pandemic, says property website Zoopla.",https://www.bbc.co.uk/news/business-57976341,"['uk', 'house', 'prices', 'new', 'high', 'buyers', 'seek', 'demand', 'houses', 'last', 'buyers', 'react', 'pandemic', 'says', 'property', 'website', 'zoopla']"
Is there a future for Africa's lions?,"As lion populations decline across much of Africa, could community-led conservation help reverse this trend?",https://www.bbc.co.uk/news/av/science-environment-57968405,"['future', 'africa', 'lions', 'lion', 'populations', 'decline', 'across', 'much', 'africa', 'could', 'conservation', 'help', 'reverse', 'trend']"
Parkour athlete: 'She wants to be a doctor so she can fix me',"Luke Callinan, 35, has been diagnosed with a rare form of multiple sclerosis.",https://www.bbc.co.uk/news/av/uk-england-nottinghamshire-57932996,"['parkour', 'athlete', 'wants', 'doctor', 'fix', 'callinan', 'diagnosed', 'rare', 'form', 'multiple', 'sclerosis']"
Brazil: Why are so many pregnant women dying from Covid?,One in five women that died from coronavirus in Brazil didn't have access to an intensive care unit.,https://www.bbc.co.uk/news/av/world-latin-america-57974754,"['brazil', 'many', 'pregnant', 'women', 'dying', 'covid', 'five', 'women', 'died', 'coronavirus', 'brazil', 'access', 'intensive', 'care', 'unit']"
MPs call for national register of home-educated children,"They say the government must ""get a grip"" on the number of children taught at home in England.",https://www.bbc.co.uk/news/education-57974170,"['mps', 'call', 'national', 'register', 'say', 'government', 'must', 'get', 'grip', 'number', 'children', 'taught', 'home', 'england']"
"Mum hit by car at Denbighshire festival as daughter, 2, 'thrown to safety'","Jenna O'Neill suffered serious injuries but praises ""hero husband for saving"" daughter Ayla.",https://www.bbc.co.uk/news/uk-wales-57979208,"['mum', 'hit', 'car', 'denbighshire', 'festival', 'daughter', 'suffered', 'serious', 'injuries', 'praises', 'hero', 'husband', 'saving', 'daughter', 'ayla']"
"Transfer rumours: Varane, Tuanzebe, Ronaldo, Ramsey, Lukaku, Shaqiri","Manchester United unsure of date for Varane medical, Newcastle pushing to sign Tuanzebe, Juventus keen to sell Ramsey, plus more.",https://www.bbc.co.uk/sport/57976684,"['transfer', 'rumours', 'varane', 'tuanzebe', 'ronaldo', 'ramsey', 'lukaku', 'united', 'unsure', 'date', 'varane', 'medical', 'newcastle', 'pushing', 'sign', 'tuanzebe', 'juventus', 'keen', 'sell', 'ramsey', 'plus']"
"'Open land for wild camping in Wales', say campaigners","With holidaymakers facing difficulties booking traditional campsites, some are looking elsewhere.",https://www.bbc.co.uk/news/uk-wales-57440636,"['land', 'wild', 'camping', 'wales', 'say', 'holidaymakers', 'facing', 'difficulties', 'booking', 'traditional', 'campsites', 'looking', 'elsewhere']"
"The Hundred - Rockets v Superchargers: Joe Root, Ben Stokes, Alex Hales & Laura Kimmince star in plays of the day",Watch the best moments of the men's and women's matches at Trent Bridge as Trent Rockets hosted Northern Superchargers.,https://www.bbc.co.uk/sport/av/cricket/57978391,"['hundred', 'rockets', 'v', 'superchargers', 'joe', 'root', 'ben', 'stokes', 'alex', 'hales', 'laura', 'kimmince', 'star', 'plays', 'best', 'moments', 'men', 'women', 'matches', 'trent', 'bridge', 'trent', 'rockets', 'hosted', 'northern', 'superchargers']"
In pictures: Riding the North Coast 500,Photographer Paul Campbell followed four cyclists from Aberdeen as they tackled the 516-mile Highlands route.,https://www.bbc.co.uk/news/uk-scotland-highlands-islands-57970506,"['pictures', 'riding', 'north', 'coast', 'paul', 'campbell', 'followed', 'four', 'cyclists', 'aberdeen', 'tackled', 'highlands', 'route']"
2021/07/26 22:00 GMT,The latest five minute news bulletin from BBC World Service.,https://www.bbc.co.uk/programmes/w172xzjn7hn19kw,"['latest', 'five', 'minute', 'news', 'bulletin', 'bbc', 'world', 'service']"
Shetland fires 'should act as warning to modular building industry',Two devastating fires involved buildings made from factory-built units brought up to islands by sea.,https://www.bbc.co.uk/news/uk-scotland-north-east-orkney-shetland-57942459,"['shetland', 'fires', 'act', 'warning', 'modular', 'building', 'devastating', 'fires', 'involved', 'buildings', 'made', 'units', 'brought', 'islands', 'sea']"
Covid: The healthcare heroes vaccinating Scotland,Meet the people who have gone above and beyond to get jabs into arms across the country.,https://www.bbc.co.uk/news/uk-scotland-57602460,"['covid', 'healthcare', 'heroes', 'vaccinating', 'people', 'gone', 'beyond', 'get', 'jabs', 'arms', 'across', 'country']"
Surfside tower collapse: Final victim identified from rubble,The family of Estelle Hedaya say they have confirmation she is the 98th victim of the Surfside disaster.,https://www.bbc.co.uk/news/world-us-canada-57979126,"['surfside', 'tower', 'collapse', 'final', 'victim', 'identified', 'family', 'estelle', 'hedaya', 'say', 'confirmation', 'victim', 'surfside', 'disaster']"
"Long Covid: 'I don't feel 23 anymore, I feel so much older'","Heather Campbell tested positive for the virus last November, six months after she started her nursing career.",https://www.bbc.co.uk/news/uk-scotland-57978645,"['long', 'covid', 'feel', 'anymore', 'feel', 'much', 'campbell', 'tested', 'positive', 'virus', 'last', 'november', 'six', 'months', 'started', 'nursing', 'career']"
Long Covid has left me feeling 'so much older' than 23,"A nurse in her early 20s who became unwell in November 2020 after testing positive for Covid has ""never really recovered fully"".",https://www.bbc.co.uk/news/av/uk-scotland-glasgow-west-57968732,"['long', 'covid', 'left', 'feeling', 'much', 'older', 'nurse', 'early', 'became', 'unwell', 'november', 'testing', 'positive', 'covid', 'never', 'really', 'recovered', 'fully']"
The Hundred MVP: De Lange & Rodrigues lead the way,"The Hundred is up and running, but who have been the star performers, and who leads the early running in the race for MVP?",https://www.bbc.co.uk/sport/cricket/57975357,"['hundred', 'mvp', 'de', 'lange', 'rodrigues', 'lead', 'hundred', 'running', 'star', 'performers', 'leads', 'early', 'running', 'race', 'mvp']"
2021/07/26 21:00 GMT,The latest five minute news bulletin from BBC World Service.,https://www.bbc.co.uk/programmes/w172xzjn7hn15tr,"['latest', 'five', 'minute', 'news', 'bulletin', 'bbc', 'world', 'service']"
Hemingway 'lookalike' chosen in Florida contest,"A 63-year-old won the Key West, Florida contest for his likeness to the award-winning author.",https://www.bbc.co.uk/news/av/world-us-canada-57978084,"['hemingway', 'chosen', 'florida', 'key', 'west', 'florida', 'contest', 'likeness', 'author']"
The Hundred - Trent Rockets v Northern Superchargers: Alex Hales hits six to seal Rockets win,Alex Hales crashes a free hit off David Willey for six to secure a two-wicket win for Trent Rockets against Northern Superchargers in The Hundred at Trent Bridge.,https://www.bbc.co.uk/sport/av/cricket/57975255,"['hundred', 'trent', 'rockets', 'v', 'northern', 'superchargers', 'alex', 'hales', 'hits', 'six', 'seal', 'rockets', 'hales', 'crashes', 'free', 'hit', 'david', 'willey', 'six', 'secure', 'win', 'trent', 'rockets', 'northern', 'superchargers', 'hundred', 'trent', 'bridge']"
Bezos' $2bn offer to get back in race to the Moon,The billionaire offers to pay $2bn in Nasa costs to be reconsidered for a key Moon lander contract.,https://www.bbc.co.uk/news/science-environment-57978465,"['bezos', 'offer', 'get', 'back', 'race', 'billionaire', 'offers', 'pay', 'nasa', 'costs', 'reconsidered', 'key', 'moon', 'lander', 'contract']"
Tesla profit surge driven by record car deliveries,The electric carmaker's revenues nearly doubled in the three months to 30 June compared with last year.,https://www.bbc.co.uk/news/business-57935264,"['tesla', 'profit', 'surge', 'driven', 'record', 'car', 'electric', 'carmaker', 'revenues', 'nearly', 'doubled', 'three', 'months', 'june', 'compared', 'last', 'year']"
"The Hundred: Alex Hales leads Trent Rockets to unlikely, thrilling victory over Northern Superchargers","Alex Hales capitalises on a Ben Stokes drop to lead Trent Rockets to a thrilling, unlikely two-wicket victory over Northern Superchargers.",https://www.bbc.co.uk/sport/cricket/57974669,"['hundred', 'alex', 'hales', 'leads', 'trent', 'rockets', 'unlikely', 'thrilling', 'victory', 'northern', 'hales', 'capitalises', 'ben', 'stokes', 'drop', 'lead', 'trent', 'rockets', 'thrilling', 'unlikely', 'victory', 'northern', 'superchargers']"
2021/07/26 20:00 GMT,The latest five minute news bulletin from BBC World Service.,https://www.bbc.co.uk/programmes/w172xzjn7hn122m,"['latest', 'five', 'minute', 'news', 'bulletin', 'bbc', 'world', 'service']"
Speakers' Corner: Counter-terrorism police probe knife attack,A 39-year-old woman suffered a slash injury to the face during the assault.,https://www.bbc.co.uk/news/uk-england-london-57973119,"['speakers', 'corner', 'police', 'probe', 'knife', 'woman', 'suffered', 'slash', 'injury', 'face', 'assault']"
US combat forces to leave Iraq by end of year,"The move, while largely symbolic, could provide a domestic boost to both the US and Iraqi leaders.",https://www.bbc.co.uk/news/world-us-canada-57970464,"['us', 'combat', 'forces', 'leave', 'iraq', 'end', 'move', 'largely', 'symbolic', 'could', 'provide', 'domestic', 'boost', 'us', 'iraqi', 'leaders']"
The Hundred - Trent Rockets v Northern Superchargers: Joe Root falls first ball to Adil Rashid,"Joe Root is out for a golden duck, caught and bowled by England team-mate Adil Rashid as Trent Rockets struggle against Northern Superchargers in The Hundred at Trent Bridge.",https://www.bbc.co.uk/sport/av/cricket/57978386,"['hundred', 'trent', 'rockets', 'v', 'northern', 'superchargers', 'joe', 'root', 'falls', 'first', 'ball', 'adil', 'root', 'golden', 'duck', 'caught', 'bowled', 'england', 'adil', 'rashid', 'trent', 'rockets', 'struggle', 'northern', 'superchargers', 'hundred', 'trent', 'bridge']"
2021/07/26 19:00 GMT,The latest five minute news bulletin from BBC World Service.,https://www.bbc.co.uk/programmes/w172xzjn7hn0ybh,"['latest', 'five', 'minute', 'news', 'bulletin', 'bbc', 'world', 'service']"
Callum Osborne-Ward: Sea and land search for missing teen,Callum Osborne-Ward went missing from a group that got into difficulty off the Dorset coast.,https://www.bbc.co.uk/news/uk-england-dorset-57977087,"['callum', 'sea', 'land', 'search', 'missing', 'went', 'missing', 'group', 'got', 'difficulty', 'dorset', 'coast']"
"COP26 climate summit president says progress made, but not enough","The first in-person climate meeting in 18 months sees tentative progress, but not enough.",https://www.bbc.co.uk/news/science-environment-57975025,"['climate', 'summit', 'president', 'says', 'progress', 'made', 'first', 'climate', 'meeting', 'months', 'sees', 'tentative', 'progress', 'enough']"
COP 26: How much is the developing world getting to fight climate change?,Are rich countries living up to their climate promises to the developing world?,https://www.bbc.co.uk/news/57975275,"['cop', 'much', 'developing', 'world', 'getting', 'fight', 'climate', 'change', 'rich', 'countries', 'living', 'climate', 'promises', 'developing', 'world']"
Police Scotland exports its 'human rights' approach,Instructors have been delivering online courses from the new international academy at the Scottish Police College.,https://www.bbc.co.uk/news/uk-scotland-57976196,"['police', 'scotland', 'exports', 'rights', 'delivering', 'online', 'courses', 'new', 'international', 'academy', 'scottish', 'police', 'college']"
The Hundred - Trent Rockets v Northern Superchargers: Ben Stokes out for five,Ben Stokes is caught by Alex Hales off Matt Carter for five as Trent Rockets take quick early wickets against Northern Superchargers in The Hundred at Trent Bridge.,https://www.bbc.co.uk/sport/av/cricket/57976894,"['hundred', 'trent', 'rockets', 'v', 'northern', 'superchargers', 'ben', 'stokes', 'stokes', 'caught', 'alex', 'hales', 'matt', 'carter', 'five', 'trent', 'rockets', 'take', 'quick', 'early', 'wickets', 'northern', 'superchargers', 'hundred', 'trent', 'bridge']"
2021/07/26 18:00 GMT,The latest five minute news bulletin from BBC World Service.,https://www.bbc.co.uk/programmes/w172xzjn7hn0tlc,"['latest', 'five', 'minute', 'news', 'bulletin', 'bbc', 'world', 'service']"
Belsonic and Custom House Square concerts ask for proof of Covid status,"Belsonic and Custom House Square ask for proof of a negative test, vaccinations or antibodies.",https://www.bbc.co.uk/news/uk-northern-ireland-57974083,"['belsonic', 'custom', 'house', 'square', 'concerts', 'ask', 'proof', 'covid', 'custom', 'house', 'square', 'ask', 'proof', 'negative', 'test', 'vaccinations', 'antibodies']"
How US pullback in Iraq could benefit Iran,The withdrawal of remaining US combat troops could help Iran achieve its ambitions.,https://www.bbc.co.uk/news/world-middle-east-57976007,"['us', 'pullback', 'iraq', 'could', 'benefit', 'withdrawal', 'remaining', 'us', 'combat', 'troops', 'could', 'help', 'iran', 'achieve', 'ambitions']"
England players to hold talks over men's Ashes tour as some consider pulling out,England men's players will meet with the ECB as some consider pulling out of this winter's Ashes if their families are not allowed to travel to Australia.,https://www.bbc.co.uk/sport/cricket/57976072,"['england', 'players', 'hold', 'talks', 'men', 'ashes', 'tour', 'consider', 'pulling', 'men', 'players', 'meet', 'ecb', 'consider', 'pulling', 'winter', 'ashes', 'families', 'allowed', 'travel', 'australia']"
Tara Hanlon jailed for over £5m money laundering offences,Tara Hanlon was found to have five suitcases stuffed with cash at Heathrow Airport in October 2020.,https://www.bbc.co.uk/news/uk-england-leeds-57972616,"['tara', 'hanlon', 'jailed', 'money', 'laundering', 'hanlon', 'found', 'five', 'suitcases', 'stuffed', 'cash', 'heathrow', 'airport', 'october']"
Murdered backpacker's sister Laura Daniels died while pregnant,"Laura Daniels, 30, died five years after her sister Hannah Witheridge was murdered in Thailand.",https://www.bbc.co.uk/news/uk-england-norfolk-57977180,"['murdered', 'backpacker', 'sister', 'laura', 'daniels', 'died', 'daniels', 'died', 'five', 'years', 'sister', 'hannah', 'witheridge', 'murdered', 'thailand']"
Covid: More pinged workers eligible for daily tests instead of isolation,"Waste workers, prison staff and defence workers will be able to avoid isolation, the government says.",https://www.bbc.co.uk/news/uk-politics-57977282,"['covid', 'pinged', 'workers', 'eligible', 'daily', 'tests', 'instead', 'workers', 'prison', 'staff', 'defence', 'workers', 'able', 'avoid', 'isolation', 'government', 'says']"
Nikola Tesla: Sparks fly over plans to honour inventor with coin,"Both Croatia and Serbia claim Nikola Tesla, pioneer of alternating current electricity, as their hero.",https://www.bbc.co.uk/news/world-europe-57969489,"['nikola', 'tesla', 'sparks', 'fly', 'plans', 'honour', 'inventor', 'croatia', 'serbia', 'claim', 'nikola', 'tesla', 'pioneer', 'alternating', 'current', 'electricity', 'hero']"
Henry Lawrence: Wimbledon sign Chelsea full-back on loan,League One club Wimbledon sign full-back Henry Lawrence from Premier League club Chelsea on a season-long loan.,https://www.bbc.co.uk/sport/football/57977745,"['henry', 'lawrence', 'wimbledon', 'sign', 'chelsea', 'one', 'club', 'wimbledon', 'sign', 'henry', 'lawrence', 'premier', 'league', 'club', 'chelsea', 'loan']"
2021/07/26 17:00 GMT,The latest five minute news bulletin from BBC World Service.,https://www.bbc.co.uk/programmes/w172xzjn7hn0pv7,"['latest', 'five', 'minute', 'news', 'bulletin', 'bbc', 'world', 'service']"
Marcus Rashford mural: Money raised goes to foodbank charity,"Footballer Marcus Rashford requests £40,000 raised by well-wishers is donated to a foodbank charity.",https://www.bbc.co.uk/news/uk-england-manchester-57970520,"['marcus', 'rashford', 'mural', 'money', 'raised', 'goes', 'foodbank', 'marcus', 'rashford', 'requests', 'raised', 'donated', 'foodbank', 'charity']"
UK defence firm bid monitored by government,The government says it will monitor the proposed sale of Ultra Electronics to US equity-owned Cobham.,https://www.bbc.co.uk/news/business-57973962,"['uk', 'defence', 'firm', 'bid', 'monitored', 'government', 'says', 'monitor', 'proposed', 'sale', 'ultra', 'electronics', 'us', 'cobham']"
The Hundred: Laura Kimmince blitz fires Nothern Superchargers to victory over Trent Rockets,Jemimah Rodrigues and Laura Kimmince fire Northern Superchargers to an 28-run win over Trent Rockets in the women's Hundred.,https://www.bbc.co.uk/sport/cricket/57974663,"['hundred', 'laura', 'kimmince', 'blitz', 'fires', 'nothern', 'superchargers', 'victory', 'trent', 'rodrigues', 'laura', 'kimmince', 'fire', 'northern', 'superchargers', 'win', 'trent', 'rockets', 'women', 'hundred']"
Stockwell Six: Fourth member of group to appeal against conviction,"Three of the group, who were arrested nearly 50 years ago, recently had their convictions overturned.",https://www.bbc.co.uk/news/uk-england-london-57973112,"['stockwell', 'six', 'fourth', 'member', 'group', 'appeal', 'group', 'arrested', 'nearly', 'years', 'ago', 'recently', 'convictions', 'overturned']"
"UK Covid cases fall below 25,000, latest daily data shows",The number of new Covid cases falls for the sixth consecutive day for the first time since November.,https://www.bbc.co.uk/news/uk-57976524,"['uk', 'covid', 'cases', 'fall', 'latest', 'daily', 'data', 'number', 'new', 'covid', 'cases', 'falls', 'sixth', 'consecutive', 'day', 'first', 'time', 'since', 'november']"
Ally Dawson: Former Rangers and Scotland player dies aged 63,"Ally Dawson, the former Rangers, Blackburn, Airdrie and Scotland player, has died aged 63.",https://www.bbc.co.uk/sport/football/57974323,"['ally', 'dawson', 'former', 'rangers', 'scotland', 'player', 'dies', 'aged', 'dawson', 'former', 'rangers', 'blackburn', 'airdrie', 'scotland', 'player', 'died', 'aged']"
AKO Caine Prize: Meron Hadero named first Ethiopian winner,"Judges praised Meron Hadero's short story The Street Sweep which ends in a ""clever twist"".",https://www.bbc.co.uk/news/world-africa-57975088,"['ako', 'caine', 'prize', 'meron', 'hadero', 'named', 'first', 'ethiopian', 'praised', 'meron', 'hadero', 'short', 'story', 'street', 'sweep', 'ends', 'clever', 'twist']"
Extreme weather: What causes flash flooding?,Cities across the world are at risk of extreme rainfall overwhelming their streets,https://www.bbc.co.uk/news/science-environment-57969877,"['extreme', 'weather', 'causes', 'flash', 'flooding', 'across', 'world', 'risk', 'extreme', 'rainfall', 'overwhelming', 'streets']"
Covid-19: New cases fall for sixth day running and lockdown-weight gain,Five things you need to know about the coronavirus pandemic this Monday evening.,https://www.bbc.co.uk/news/uk-57972579,"['new', 'cases', 'fall', 'sixth', 'day', 'running', 'things', 'need', 'know', 'coronavirus', 'pandemic', 'monday', 'evening']"
Noel Clarke: women make claims to police against the actor,"Police confirm ""a number of women"" have come forward with more allegations against actor Noel Clarke",https://www.bbc.co.uk/news/entertainment-arts-57973820,"['noel', 'clarke', 'women', 'make', 'claims', 'police', 'confirm', 'number', 'women', 'come', 'forward', 'allegations', 'actor', 'noel', 'clarke']"
Archibald Prize: 100 years of Australia's top portrait honour,"Over 100 years, the Archibald Prize has become better at reflecting Australian diversity.",https://www.bbc.co.uk/news/av/world-australia-57967778,"['archibald', 'prize', 'years', 'australia', 'top', 'portrait', 'years', 'archibald', 'prize', 'become', 'better', 'reflecting', 'australian', 'diversity']"
German lawyers wrangle over pensioner's WW2 tank in basement,"The 84-year-old kept the vehicle in his basement, along with an anti-aircraft gun and a torpedo.",https://www.bbc.co.uk/news/world-europe-57965260,"['german', 'lawyers', 'wrangle', 'pensioner', 'tank', 'kept', 'vehicle', 'basement', 'along', 'gun', 'torpedo']"
The Hundred - Trent Rockets v Northern Superchargers: Sammy-Jo Johnson takes three wickets in five balls,Trent Rockets' Sammy-Jo Johnson bowls free-scoring Laura Kimmince for 31 to start run of three wickets in five balls in The Hundred against Northern Superchargers at Trent Bridge.,https://www.bbc.co.uk/sport/av/cricket/57975264,"['hundred', 'trent', 'rockets', 'v', 'northern', 'superchargers', 'johnson', 'takes', 'three', 'wickets', 'five', 'rockets', 'johnson', 'bowls', 'laura', 'kimmince', 'start', 'run', 'three', 'wickets', 'five', 'balls', 'hundred', 'northern', 'superchargers', 'trent', 'bridge']"
The Hundred - Trent Rockets v Northern Superchargers: Laura Kimmince hits all five balls of Sarah Glenn set for four,Laura Kimmince hits all five balls of a Sarah Glenn set for four as she scores 31 to help Northern Superchargers to 149-7 against Trent Rockets in The Hundred at Trent Bridge.,https://www.bbc.co.uk/sport/av/cricket/57975259,"['hundred', 'trent', 'rockets', 'v', 'northern', 'superchargers', 'laura', 'kimmince', 'hits', 'five', 'balls', 'sarah', 'glenn', 'set', 'kimmince', 'hits', 'five', 'balls', 'sarah', 'glenn', 'set', 'four', 'scores', 'help', 'northern', 'superchargers', 'trent', 'rockets', 'hundred', 'trent', 'bridge']"
2021/07/26 16:00 GMT,The latest five minute news bulletin from BBC World Service.,https://www.bbc.co.uk/programmes/w172xzjn7hn0l33,"['latest', 'five', 'minute', 'news', 'bulletin', 'bbc', 'world', 'service']"
White House: US to maintain Covid foreign travel restrictions,The White House says current rules will remain due to rising cases and variant transmission.,https://www.bbc.co.uk/news/world-us-canada-57976015,"['white', 'house', 'us', 'maintain', 'covid', 'foreign', 'travel', 'white', 'house', 'says', 'current', 'rules', 'remain', 'due', 'rising', 'cases', 'variant', 'transmission']"
Tunisia President Kais Saied accused of coup amid clashes,"The president, who has sacked the prime minister and suspended parliament, denies the accusation.",https://www.bbc.co.uk/news/world-africa-57976005,"['tunisia', 'president', 'kais', 'saied', 'accused', 'coup', 'amid', 'president', 'sacked', 'prime', 'minister', 'suspended', 'parliament', 'denies', 'accusation']"
Reading stabbing: Two guilty of Olly Stephens murder,"Olly Stephens, 13, was lured by a girl to a field where he was attacked by two 14-year-olds.",https://www.bbc.co.uk/news/uk-england-berkshire-57901344,"['reading', 'stabbing', 'two', 'guilty', 'olly', 'stephens', 'stephens', 'lured', 'girl', 'field', 'attacked', 'two']"
Jaguar Land Rover owner Tata Motors feels chip shortage strain,"Tata Motors sees losses narrow, but warns that a lack of semiconductors could halve car production.",https://www.bbc.co.uk/news/business-57975445,"['jaguar', 'land', 'rover', 'owner', 'tata', 'motors', 'feels', 'chip', 'shortage', 'motors', 'sees', 'losses', 'narrow', 'warns', 'lack', 'semiconductors', 'could', 'halve', 'car', 'production']"
Rick Allen: K2 avalanche climber 'died doing what he loved',"Rick Allen is described as a ""legend"" after his death on K2 in Pakistan, where it is understood he will be buried.",https://www.bbc.co.uk/news/uk-scotland-north-east-orkney-shetland-57972064,"['rick', 'allen', 'avalanche', 'climber', 'allen', 'described', 'legend', 'death', 'pakistan', 'understood', 'buried']"
Tunisia’s political turmoil,"There's mounting tension in Tunisia as President Kais Saied sacks the Prime Minister and suspends parliament after mass protests nationwide. We spoke to Dr. Yusra Ghannouchi, spokeswoman for Tunsia's biggest party Ennahdha and daughter of the Speaker of the H…",https://www.bbc.co.uk/programmes/w172xv56sxwh65b,"['tunisia', 'political', 'mounting', 'tension', 'tunisia', 'president', 'kais', 'saied', 'sacks', 'prime', 'minister', 'suspends', 'parliament', 'mass', 'protests', 'nationwide', 'spoke', 'yusra', 'ghannouchi', 'spokeswoman', 'tunsia', 'biggest', 'party', 'ennahdha', 'daughter', 'speaker']"
2021/07/26 15:00 GMT,The latest five minute news bulletin from BBC World Service.,https://www.bbc.co.uk/programmes/w172xzjn7hn0gbz,"['latest', 'five', 'minute', 'news', 'bulletin', 'bbc', 'world', 'service']"
"Tokyo Olympics: Adam Peaty, Tom Daley & Matty Lee and Tom Pidcock win gold for GB on 'Magic Monday'","Adam Peaty, Tom Daley & Matty Lee and Tom Pidcock win gold as day three in Tokyo becomes 'Magic Monday' for Team GB.",https://www.bbc.co.uk/sport/av/olympics/57975477,"['tokyo', 'olympics', 'adam', 'peaty', 'tom', 'daley', 'matty', 'lee', 'tom', 'pidcock', 'win', 'gold', 'gb', 'peaty', 'tom', 'daley', 'matty', 'lee', 'tom', 'pidcock', 'win', 'gold', 'day', 'three', 'tokyo', 'becomes', 'monday', 'team', 'gb']"
Stradivarius and Battaash eye five in a row at Goodwood,"Stradivarius and Battaash are chasing record fifth consecutive wins at Glorious Goodwood, which starts on Tuesday.",https://www.bbc.co.uk/sport/horse-racing/57942204,"['stradivarius', 'battaash', 'eye', 'five', 'row', 'battaash', 'chasing', 'record', 'fifth', 'consecutive', 'wins', 'glorious', 'goodwood', 'starts', 'tuesday']"
Scottish Premiership: What does your season ticket get you?,"After an entire campaign without fans, BBC Scotland looks at every Scottish Premiership club to see what you get from your 2021-22 season ticket.",https://www.bbc.co.uk/sport/football/57666360,"['scottish', 'premiership', 'season', 'ticket', 'get', 'entire', 'campaign', 'without', 'fans', 'bbc', 'scotland', 'looks', 'every', 'scottish', 'premiership', 'club', 'see', 'get', 'season', 'ticket']"
Over-60s with only virtual contact 'more lonely',UK-US research finds old people who used only telephone and online communication were more lonely.,https://www.bbc.co.uk/news/technology-57970595,"['virtual', 'contact', 'research', 'finds', 'old', 'people', 'used', 'telephone', 'online', 'communication', 'lonely']"
Japan medal run softens Games mood for hosts - what happened on day three?,Another flurry of home medals on day three of the Olympic Games in Tokyo has further eased the ill feeling towards the country hosting the event,https://www.bbc.co.uk/sport/olympics/57966728,"['japan', 'medal', 'run', 'softens', 'games', 'mood', 'hosts', 'happened', 'day', 'three', 'flurry', 'home', 'medals', 'day', 'three', 'olympic', 'games', 'tokyo', 'eased', 'ill', 'feeling', 'towards', 'country', 'hosting', 'event']"
Neymar: Paris St-Germain forward and Barcelona settle legal dispute,"Barcelona reach an out-of-court agreement in ""amicable fashion"" with former forward Neymar to end a legal dispute between the club and player.",https://www.bbc.co.uk/sport/football/57975005,"['neymar', 'paris', 'forward', 'barcelona', 'settle', 'legal', 'reach', 'agreement', 'amicable', 'fashion', 'former', 'forward', 'neymar', 'end', 'legal', 'dispute', 'club', 'player']"
Tunisia: PM is sacked after violent Covid protests,"President Kais Saied has sacked Prime Minister Hichem Mechichi and says he's taken over. This follows angry nationwide protests on Sunday over the government's handling of the pandemic. Also, civilian casualties in Afghanistan are at a record level, and a dis…",https://www.bbc.co.uk/programmes/p09qgsx5,"['tunisia', 'pm', 'sacked', 'violent', 'covid', 'kais', 'saied', 'sacked', 'prime', 'minister', 'hichem', 'mechichi', 'says', 'taken', 'follows', 'angry', 'nationwide', 'protests', 'sunday', 'government', 'handling', 'pandemic', 'also', 'civilian', 'casualties', 'afghanistan', 'record', 'level']"
Stonehenge A303 tunnel: High Court challenge bid dismissed,"Campaigners say the ruling is deeply worrying for ""anyone hoping for urgent action on climate"".",https://www.bbc.co.uk/news/uk-england-57968573,"['stonehenge', 'tunnel', 'high', 'court', 'challenge', 'bid', 'say', 'ruling', 'deeply', 'worrying', 'anyone', 'hoping', 'urgent', 'action', 'climate']"
Man who lost wife and son in loch thought water 'looked safe',A man who lost his wife and son in a drowning incident at Loch Lomond said the water had looked safe.,https://www.bbc.co.uk/news/av/uk-scotland-glasgow-west-57968728,"['man', 'lost', 'wife', 'son', 'loch', 'thought', 'water', 'man', 'lost', 'wife', 'son', 'drowning', 'incident', 'loch', 'lomond', 'said', 'water', 'looked', 'safe']"
